date,bucket_start_min,bucket_hhmm,departures,picking_colli,picking_volume,staging_volume,gate_over,picking_colli_over,picking_volume_over,total_picking_over,staging_over,bucket_penalty,pressure_mode
2026-01-04,480,08:00,5,193.0,28.46,28.46,0,143.0,3.460000000000001,146.46,0.0,1185.52,picking
2026-01-04,495,08:15,7,182.0,29.999999999999996,29.999999999999996,0,132.0,4.9999999999999964,137.0,0.0,1116.0,picking
2026-01-04,510,08:30,4,125.0,30.71,30.71,0,75.0,5.710000000000001,80.71000000000001,0.0,668.52,picking
2026-01-04,525,08:45,6,205.0,32.79,32.79,0,155.0,7.789999999999999,162.79,0.0,1333.48,picking
2026-01-04,540,09:00,6,169.0,29.38,29.38,0,119.0,4.379999999999999,123.38,0.0,1004.56,picking
2026-01-04,555,09:15,5,142.0,24.85,24.85,0,92.0,0.0,92.0,0.0,736.0,picking
2026-01-04,570,09:30,8,194.0,43.84,43.84,1,144.0,18.840000000000003,162.84,0.0,1528.08,picking
2026-01-04,585,09:45,7,192.0,37.75000000000001,37.75000000000001,0,142.0,12.750000000000007,154.75,0.0,1289.0,picking
2026-01-04,600,10:00,4,110.0,24.229999999999997,24.229999999999997,0,60.0,0.0,60.0,0.0,480.0,picking
2026-01-04,615,10:15,3,90.0,14.59,14.59,0,40.0,0.0,40.0,0.0,320.0,picking
2026-01-04,630,10:30,4,103.0,25.62,25.62,0,53.0,0.620000000000001,53.620000000000005,0.0,431.44,picking
2026-01-04,645,10:45,4,113.0,20.630000000000003,20.630000000000003,0,63.0,0.0,63.0,0.0,504.0,picking
2026-01-04,660,11:00,2,38.0,8.67,8.67,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,675,11:15,1,35.0,5.27,5.27,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,690,11:30,1,33.0,7.239999999999999,7.239999999999999,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,705,11:45,1,28.0,4.529999999999999,4.529999999999999,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,720,12:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,735,12:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,750,12:30,1,35.0,6.86,6.86,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,765,12:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,780,13:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,795,13:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,810,13:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,240,04:00,1,32.0,6.260000000000001,6.260000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,255,04:15,2,49.0,10.96,10.96,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,270,04:30,5,135.0,21.869999999999997,21.869999999999997,0,85.0,0.0,85.0,0.0,680.0,picking
2026-01-05,285,04:45,7,253.0,39.290000000000006,39.290000000000006,0,203.0,14.290000000000006,217.29000000000002,0.0,1795.48,picking
2026-01-05,300,05:00,10,307.0,50.94,50.94,3,257.0,25.939999999999998,282.94,0.0,2817.2799999999997,picking
2026-01-05,315,05:15,7,199.0,39.2,39.2,0,149.0,14.200000000000003,163.2,0.0,1362.4,picking
2026-01-05,330,05:30,9,254.0,44.809999999999995,44.809999999999995,2,204.0,19.809999999999995,223.81,0.0,2169.72,picking
2026-01-05,345,05:45,13,325.0,54.07999999999999,54.07999999999999,6,275.0,29.07999999999999,304.08,0.0,3448.96,picking
2026-01-05,360,06:00,7,170.0,34.86,34.86,0,120.0,9.86,129.86,0.0,1078.32,picking
2026-01-05,375,06:15,7,174.0,28.6,28.6,0,124.0,3.6000000000000014,127.6,0.0,1035.2,picking
2026-01-05,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
