date,bucket_start_min,bucket_hhmm,departures,picking_colli,picking_volume,staging_volume,gate_over,picking_colli_over,picking_volume_over,total_picking_over,staging_over,bucket_penalty,pressure_mode
2026-01-02,645,10:45,7,134.0,25.490000000000002,25.490000000000002,0,84.0,0.490000000000002,84.49000000000001,0.0,677.88,picking
2026-01-02,660,11:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,675,11:15,2,51.0,10.569999999999999,10.569999999999999,0,1.0,0.0,1.0,0.0,8.0,picking
2026-01-02,690,11:30,2,50.0,8.370000000000001,8.370000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,705,11:45,2,39.0,3.8,3.8,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,720,12:00,1,7.0,1.98,1.98,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,735,12:15,1,40.0,7.250000000000001,7.250000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,750,12:30,2,48.0,7.09,7.09,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,765,12:45,1,13.0,3.1500000000000004,3.1500000000000004,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,780,13:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,795,13:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,810,13:30,1,22.0,3.71,3.71,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,240,04:00,3,93.0,13.23,13.23,0,43.0,0.0,43.0,0.0,344.0,picking
2026-01-03,255,04:15,2,58.0,6.11,6.11,0,8.0,0.0,8.0,0.0,64.0,picking
2026-01-03,270,04:30,4,53.0,11.3,11.3,0,3.0,0.0,3.0,0.0,24.0,picking
2026-01-03,285,04:45,6,167.0,22.05,22.05,0,117.0,0.0,117.0,0.0,936.0,picking
2026-01-03,300,05:00,4,128.0,18.490000000000002,18.490000000000002,0,78.0,0.0,78.0,0.0,624.0,picking
2026-01-03,315,05:15,6,166.0,23.77,23.77,0,116.0,0.0,116.0,0.0,928.0,picking
2026-01-03,330,05:30,11,257.0,36.379999999999995,36.379999999999995,4,207.0,11.379999999999995,218.38,0.0,2392.56,picking
2026-01-03,345,05:45,14,355.0,61.610000000000014,61.610000000000014,7,305.0,36.610000000000014,341.61,0.0,3929.32,picking
2026-01-03,360,06:00,7,190.0,26.41,26.41,0,140.0,1.4100000000000001,141.41,0.0,1136.92,picking
2026-01-03,375,06:15,3,75.0,18.2,18.2,0,25.0,0.0,25.0,0.0,200.0,picking
2026-01-03,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,465,07:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,480,08:00,1,37.0,5.2299999999999995,5.2299999999999995,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,495,08:15,1,10.0,1.71,1.71,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,510,08:30,1,42.0,7.72,7.72,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,525,08:45,2,75.0,14.42,14.42,0,25.0,0.0,25.0,0.0,200.0,picking
2026-01-03,540,09:00,1,23.0,4.6,4.6,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,555,09:15,3,62.0,12.97,12.97,0,12.0,0.0,12.0,0.0,96.0,picking
2026-01-03,570,09:30,4,108.0,18.169999999999998,18.169999999999998,0,58.0,0.0,58.0,0.0,464.0,picking
2026-01-03,585,09:45,5,143.0,25.899999999999995,25.899999999999995,0,93.0,0.899999999999995,93.89999999999999,0.0,754.8,picking
2026-01-03,600,10:00,4,88.0,16.43,16.43,0,38.0,0.0,38.0,0.0,304.0,picking
2026-01-03,615,10:15,6,141.0,30.78,30.78,0,91.0,5.780000000000001,96.78,0.0,797.36,picking
2026-01-03,630,10:30,5,132.0,28.78,28.78,0,82.0,3.780000000000001,85.78,0.0,701.36,picking
2026-01-03,645,10:45,5,134.0,23.810000000000002,23.810000000000002,0,84.0,0.0,84.0,0.0,672.0,picking
2026-01-03,660,11:00,2,57.0,7.16,7.16,0,7.0,0.0,7.0,0.0,56.0,picking
2026-01-03,675,11:15,7,178.0,32.01,32.01,0,128.0,7.009999999999998,135.01,0.0,1108.12,picking
2026-01-03,690,11:30,3,107.0,14.45,14.45,0,57.0,0.0,57.0,0.0,456.0,picking
2026-01-03,705,11:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,720,12:00,4,116.0,25.68,25.68,0,66.0,0.6799999999999997,66.68,0.0,536.16,picking
2026-01-03,735,12:15,2,43.0,7.49,7.49,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,750,12:30,2,38.0,6.33,6.33,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,765,12:45,3,45.0,8.600000000000001,8.600000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,780,13:00,2,41.0,9.73,9.73,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,795,13:15,1,12.0,2.77,2.77,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,810,13:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-03,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,240,04:00,1,14.0,2.63,2.63,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,255,04:15,6,106.0,25.459999999999997,25.459999999999997,0,56.0,0.4599999999999973,56.459999999999994,0.0,453.52,picking
2026-01-04,270,04:30,5,143.0,25.25,25.25,0,93.0,0.25,93.25,0.0,747.0,picking
2026-01-04,285,04:45,6,165.0,26.360000000000003,26.360000000000003,0,115.0,1.360000000000003,116.36,0.0,936.32,picking
2026-01-04,300,05:00,5,168.0,19.060000000000002,19.060000000000002,0,118.0,0.0,118.0,0.0,944.0,picking
2026-01-04,315,05:15,2,49.0,12.220000000000002,12.220000000000002,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,330,05:30,4,105.0,19.43,19.43,0,55.0,0.0,55.0,0.0,440.0,picking
2026-01-04,345,05:45,7,160.0,37.12,37.12,0,110.0,12.119999999999997,122.12,0.0,1025.44,picking
2026-01-04,360,06:00,5,125.0,22.27,22.27,0,75.0,0.0,75.0,0.0,600.0,picking
2026-01-04,375,06:15,3,94.0,14.46,14.46,0,44.0,0.0,44.0,0.0,352.0,picking
2026-01-04,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,465,07:45,1,34.0,5.58,5.58,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,480,08:00,5,184.0,25.630000000000003,25.630000000000003,0,134.0,0.6300000000000026,134.63,0.0,1079.56,picking
2026-01-04,495,08:15,4,184.0,24.64,24.64,0,134.0,0.0,134.0,0.0,1072.0,picking
2026-01-04,510,08:30,4,130.0,23.64,23.64,0,80.0,0.0,80.0,0.0,640.0,picking
2026-01-04,525,08:45,2,53.0,12.200000000000001,12.200000000000001,0,3.0,0.0,3.0,0.0,24.0,picking
2026-01-04,540,09:00,2,73.0,13.149999999999999,13.149999999999999,0,23.0,0.0,23.0,0.0,184.0,picking
2026-01-04,555,09:15,4,122.0,19.8,19.8,0,72.0,0.0,72.0,0.0,576.0,picking
2026-01-04,570,09:30,2,82.0,12.72,12.72,0,32.0,0.0,32.0,0.0,256.0,picking
2026-01-04,585,09:45,7,196.0,34.79,34.79,0,146.0,9.79,155.79,0.0,1285.48,picking
2026-01-04,600,10:00,7,199.0,35.510000000000005,35.510000000000005,0,149.0,10.510000000000005,159.51,0.0,1318.1200000000001,picking
2026-01-04,615,10:15,6,172.0,29.049999999999997,29.049999999999997,0,122.0,4.049999999999997,126.05,0.0,1024.6,picking
2026-01-04,630,10:30,6,180.0,28.35,28.35,0,130.0,3.3500000000000014,133.35,0.0,1080.2,picking
2026-01-04,645,10:45,4,94.0,25.89,25.89,0,44.0,0.8900000000000006,44.89,0.0,362.68,picking
2026-01-04,660,11:00,5,169.0,27.87,27.87,0,119.0,2.870000000000001,121.87,0.0,986.44,picking
2026-01-04,675,11:15,3,74.0,14.249999999999998,14.249999999999998,0,24.0,0.0,24.0,0.0,192.0,picking
2026-01-04,690,11:30,6,137.0,30.31,30.31,0,87.0,5.309999999999999,92.31,0.0,759.72,picking
2026-01-04,705,11:45,1,33.0,9.16,9.16,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,720,12:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,735,12:15,2,65.0,7.869999999999999,7.869999999999999,0,15.0,0.0,15.0,0.0,120.0,picking
2026-01-04,750,12:30,2,41.0,8.11,8.11,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,765,12:45,1,16.0,4.29,4.29,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,780,13:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,795,13:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,810,13:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-04,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,240,04:00,3,67.0,15.870000000000001,15.870000000000001,0,17.0,0.0,17.0,0.0,136.0,picking
2026-01-05,255,04:15,3,91.0,16.69,16.69,0,41.0,0.0,41.0,0.0,328.0,picking
2026-01-05,270,04:30,3,49.0,7.72,7.72,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,285,04:45,1,56.0,5.88,5.88,0,6.0,0.0,6.0,0.0,48.0,picking
2026-01-05,300,05:00,7,228.0,30.96,30.96,0,178.0,5.960000000000001,183.96,0.0,1495.52,picking
2026-01-05,315,05:15,7,230.0,41.809999999999995,41.809999999999995,0,180.0,16.809999999999995,196.81,0.0,1641.72,picking
2026-01-05,330,05:30,11,340.0,57.95000000000002,57.95000000000002,4,290.0,32.95000000000002,322.95000000000005,0.0,3315.4,picking
2026-01-05,345,05:45,11,234.0,40.06000000000001,40.06000000000001,4,184.0,15.06000000000001,199.06,0.0,2252.7200000000003,picking
2026-01-05,360,06:00,12,283.0,49.27,49.27,5,233.0,24.270000000000003,257.27,0.0,2905.24,picking
2026-01-05,375,06:15,7,167.0,31.71,31.71,0,117.0,6.710000000000001,123.71000000000001,0.0,1016.52,picking
2026-01-05,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,465,07:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,480,08:00,1,32.0,7.26,7.26,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,495,08:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,510,08:30,1,33.0,3.5400000000000005,3.5400000000000005,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,525,08:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,540,09:00,4,121.0,26.160000000000004,26.160000000000004,0,71.0,1.1600000000000037,72.16,0.0,581.9200000000001,picking
2026-01-05,555,09:15,3,68.0,16.47,16.47,0,18.0,0.0,18.0,0.0,144.0,picking
2026-01-05,570,09:30,7,208.0,42.15,42.15,0,158.0,17.15,175.15,0.0,1469.8,picking
2026-01-05,585,09:45,3,64.0,19.090000000000003,19.090000000000003,0,14.0,0.0,14.0,0.0,112.0,picking
2026-01-05,600,10:00,2,60.0,14.42,14.42,0,10.0,0.0,10.0,0.0,80.0,picking
2026-01-05,615,10:15,2,62.0,11.479999999999999,11.479999999999999,0,12.0,0.0,12.0,0.0,96.0,picking
2026-01-05,630,10:30,6,143.0,29.48,29.48,0,93.0,4.48,97.48,0.0,797.76,picking
2026-01-05,645,10:45,5,135.0,22.770000000000003,22.770000000000003,0,85.0,0.0,85.0,0.0,680.0,picking
2026-01-05,660,11:00,5,117.0,27.66,27.66,0,67.0,2.66,69.66,0.0,567.92,picking
2026-01-05,675,11:15,5,134.0,20.67,20.67,0,84.0,0.0,84.0,0.0,672.0,picking
2026-01-05,690,11:30,6,103.0,26.799999999999997,26.799999999999997,0,53.0,1.7999999999999972,54.8,0.0,445.59999999999997,picking
2026-01-05,705,11:45,2,57.0,10.280000000000001,10.280000000000001,0,7.0,0.0,7.0,0.0,56.0,picking
2026-01-05,720,12:00,3,85.0,14.54,14.54,0,35.0,0.0,35.0,0.0,280.0,picking
2026-01-05,735,12:15,3,65.0,11.629999999999999,11.629999999999999,0,15.0,0.0,15.0,0.0,120.0,picking
2026-01-05,750,12:30,4,60.0,16.849999999999998,16.849999999999998,0,10.0,0.0,10.0,0.0,80.0,picking
2026-01-05,765,12:45,3,45.0,11.82,11.82,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,780,13:00,4,50.0,10.799999999999999,10.799999999999999,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,795,13:15,3,44.0,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,810,13:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,825,13:45,1,10.0,0.67,0.67,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,240,04:00,1,46.0,2.99,2.99,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,255,04:15,2,34.0,8.079999999999998,8.079999999999998,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,270,04:30,7,224.0,40.349999999999994,40.349999999999994,0,174.0,15.349999999999994,189.35,0.0,1576.1999999999998,picking
2026-01-06,285,04:45,6,195.0,25.78,25.78,0,145.0,0.7800000000000011,145.78,0.0,1169.3600000000001,picking
2026-01-06,300,05:00,6,189.0,26.6,26.6,0,139.0,1.6000000000000014,140.6,0.0,1131.2,picking
2026-01-06,315,05:15,3,64.0,15.670000000000002,15.670000000000002,0,14.0,0.0,14.0,0.0,112.0,picking
2026-01-06,330,05:30,4,128.0,20.939999999999998,20.939999999999998,0,78.0,0.0,78.0,0.0,624.0,picking
2026-01-06,345,05:45,5,115.0,19.259999999999998,19.259999999999998,0,65.0,0.0,65.0,0.0,520.0,picking
2026-01-06,360,06:00,6,94.0,22.119999999999997,22.119999999999997,0,44.0,0.0,44.0,0.0,352.0,picking
2026-01-06,375,06:15,2,77.0,7.930000000000001,7.930000000000001,0,27.0,0.0,27.0,0.0,216.0,picking
2026-01-06,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,465,07:45,5,177.0,27.839999999999996,27.839999999999996,0,127.0,2.8399999999999963,129.84,0.0,1050.08,picking
2026-01-06,480,08:00,4,165.0,26.3,26.3,0,115.0,1.3000000000000007,116.3,0.0,935.6,picking
2026-01-06,495,08:15,4,129.0,25.5,25.5,0,79.0,0.5,79.5,0.0,638.0,picking
2026-01-06,510,08:30,7,196.0,39.61,39.61,0,146.0,14.61,160.61,0.0,1343.32,picking
2026-01-06,525,08:45,6,207.0,40.419999999999995,40.419999999999995,0,157.0,15.419999999999995,172.42,0.0,1441.04,picking
2026-01-06,540,09:00,5,162.0,29.910000000000004,29.910000000000004,0,112.0,4.910000000000004,116.91,0.0,954.9200000000001,picking
2026-01-06,555,09:15,5,120.0,24.89,24.89,0,70.0,0.0,70.0,0.0,560.0,picking
2026-01-06,570,09:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,585,09:45,6,163.0,33.239999999999995,33.239999999999995,0,113.0,8.239999999999995,121.24,0.0,1002.8799999999999,picking
2026-01-06,600,10:00,4,128.0,22.75,22.75,0,78.0,0.0,78.0,0.0,624.0,picking
2026-01-06,615,10:15,3,102.0,17.450000000000003,17.450000000000003,0,52.0,0.0,52.0,0.0,416.0,picking
2026-01-06,630,10:30,2,41.0,10.77,10.77,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,645,10:45,2,84.0,14.33,14.33,0,34.0,0.0,34.0,0.0,272.0,picking
2026-01-06,660,11:00,3,100.0,14.31,14.31,0,50.0,0.0,50.0,0.0,400.0,picking
2026-01-06,675,11:15,4,129.0,18.290000000000003,18.290000000000003,0,79.0,0.0,79.0,0.0,632.0,picking
2026-01-06,690,11:30,1,25.0,3.95,3.95,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,705,11:45,3,80.0,15.620000000000001,15.620000000000001,0,30.0,0.0,30.0,0.0,240.0,picking
2026-01-06,720,12:00,3,79.0,12.92,12.92,0,29.0,0.0,29.0,0.0,232.0,picking
2026-01-06,735,12:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,750,12:30,2,43.0,7.55,7.55,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,765,12:45,2,59.0,13.060000000000002,13.060000000000002,0,9.0,0.0,9.0,0.0,72.0,picking
2026-01-06,780,13:00,1,24.0,3.9299999999999997,3.9299999999999997,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,795,13:15,1,18.0,4.74,4.74,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,810,13:30,1,20.0,2.27,2.27,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,240,04:00,1,11.0,3.43,3.43,0,0.0,0.0,0.0,0.0,0.0,picking
